9.376833587884902954e-02,7.000000000000000000e+00,7.000000000000000000e+00
3.210823237895965576e-01,2.000000000000000000e+00,2.000000000000000000e+00
3.947488963603973389e-01,1.000000000000000000e+00,1.000000000000000000e+00
2.838626801967620850e-01,0.000000000000000000e+00,0.000000000000000000e+00
3.859136700630187988e-01,4.000000000000000000e+00,4.000000000000000000e+00
2.834117412567138672e-01,1.000000000000000000e+00,1.000000000000000000e+00
5.946211814880371094e-01,4.000000000000000000e+00,4.000000000000000000e+00
1.330709099769592285e+00,9.000000000000000000e+00,9.000000000000000000e+00
4.360789656639099121e-01,4.000000000000000000e+00,5.000000000000000000e+00
4.639000892639160156e-01,9.000000000000000000e+00,9.000000000000000000e+00
1.489920318126678467e-01,0.000000000000000000e+00,0.000000000000000000e+00
6.223049163818359375e-01,6.000000000000000000e+00,6.000000000000000000e+00
4.883176088333129883e-01,9.000000000000000000e+00,9.000000000000000000e+00
2.567366361618041992e-01,0.000000000000000000e+00,0.000000000000000000e+00
3.471370935440063477e-01,1.000000000000000000e+00,1.000000000000000000e+00
9.949606657028198242e-01,3.000000000000000000e+00,5.000000000000000000e+00
1.133777976036071777e+00,4.000000000000000000e+00,9.000000000000000000e+00
3.545694947242736816e-01,7.000000000000000000e+00,7.000000000000000000e+00
9.165000319480895996e-01,2.000000000000000000e+00,3.000000000000000000e+00
7.564746737480163574e-01,4.000000000000000000e+00,4.000000000000000000e+00
3.280184566974639893e-01,9.000000000000000000e+00,9.000000000000000000e+00
6.121886372566223145e-01,6.000000000000000000e+00,6.000000000000000000e+00
3.110051155090332031e-01,6.000000000000000000e+00,6.000000000000000000e+00
4.561254084110260010e-01,5.000000000000000000e+00,5.000000000000000000e+00
3.069111704826354980e-01,4.000000000000000000e+00,4.000000000000000000e+00
1.047698557376861572e-01,0.000000000000000000e+00,0.000000000000000000e+00
3.407682776451110840e-01,7.000000000000000000e+00,7.000000000000000000e+00
7.634334564208984375e-01,9.000000000000000000e+00,4.000000000000000000e+00
2.724587619304656982e-01,0.000000000000000000e+00,0.000000000000000000e+00
6.247217655181884766e-01,1.000000000000000000e+00,1.000000000000000000e+00
3.742976188659667969e-01,3.000000000000000000e+00,3.000000000000000000e+00
1.254813671112060547e+00,1.000000000000000000e+00,1.000000000000000000e+00
1.107426285743713379e-01,3.000000000000000000e+00,3.000000000000000000e+00
1.067129135131835938e+00,6.000000000000000000e+00,4.000000000000000000e+00
