6.216979860644745017e-28,7.000000000000000000e+00,7.000000000000000000e+00
8.668689057230949402e-03,2.000000000000000000e+00,2.000000000000000000e+00
6.216979860644745017e-28,1.000000000000000000e+00,1.000000000000000000e+00
6.216979860644745017e-28,0.000000000000000000e+00,0.000000000000000000e+00
4.719610325992107391e-03,4.000000000000000000e+00,4.000000000000000000e+00
6.216979860644745017e-28,1.000000000000000000e+00,1.000000000000000000e+00
6.216979860644745017e-28,4.000000000000000000e+00,4.000000000000000000e+00
6.216979860644745017e-28,9.000000000000000000e+00,9.000000000000000000e+00
4.448199570178985596e-01,6.000000000000000000e+00,5.000000000000000000e+00
8.668689057230949402e-03,9.000000000000000000e+00,9.000000000000000000e+00
6.216979860644745017e-28,0.000000000000000000e+00,0.000000000000000000e+00
4.719610325992107391e-03,6.000000000000000000e+00,6.000000000000000000e+00
4.719610325992107391e-03,9.000000000000000000e+00,9.000000000000000000e+00
6.216979860644745017e-28,0.000000000000000000e+00,0.000000000000000000e+00
6.216979860644745017e-28,1.000000000000000000e+00,1.000000000000000000e+00
1.338768191635608673e-02,5.000000000000000000e+00,5.000000000000000000e+00
4.719610325992107391e-03,9.000000000000000000e+00,9.000000000000000000e+00
6.216979860644745017e-28,7.000000000000000000e+00,7.000000000000000000e+00
1.232682541012763977e-02,3.000000000000000000e+00,3.000000000000000000e+00
6.216979860644745017e-28,4.000000000000000000e+00,4.000000000000000000e+00
2.546323463320732117e-02,9.000000000000000000e+00,9.000000000000000000e+00
6.216979860644745017e-28,6.000000000000000000e+00,6.000000000000000000e+00
1.338768191635608673e-02,6.000000000000000000e+00,6.000000000000000000e+00
1.232682541012763977e-02,5.000000000000000000e+00,5.000000000000000000e+00
6.216979860644745017e-28,4.000000000000000000e+00,4.000000000000000000e+00
6.216979860644745017e-28,0.000000000000000000e+00,0.000000000000000000e+00
6.216979860644745017e-28,7.000000000000000000e+00,7.000000000000000000e+00
6.216979860644745017e-28,4.000000000000000000e+00,4.000000000000000000e+00
6.216979860644745017e-28,0.000000000000000000e+00,0.000000000000000000e+00
6.216979860644745017e-28,1.000000000000000000e+00,1.000000000000000000e+00
6.216979860644745017e-28,3.000000000000000000e+00,3.000000000000000000e+00
6.216979860644745017e-28,1.000000000000000000e+00,1.000000000000000000e+00
6.216979860644745017e-28,3.000000000000000000e+00,3.000000000000000000e+00
5.591358542442321777e-01,4.000000000000000000e+00,4.000000000000000000e+00
6.216979860644745017e-28,7.000000000000000000e+00,7.000000000000000000e+00
6.216979860644745017e-28,2.000000000000000000e+00,2.000000000000000000e+00
6.216979860644745017e-28,7.000000000000000000e+00,7.000000000000000000e+00
6.216979860644745017e-28,1.000000000000000000e+00,1.000000000000000000e+00
1.347421407699584961e-01,2.000000000000000000e+00,2.000000000000000000e+00
6.216979860644745017e-28,1.000000000000000000e+00,1.000000000000000000e+00
