2.072326620214915006e-28,0.000000000000000000e+00,0.000000000000000000e+00
2.072326620214915006e-28,0.000000000000000000e+00,0.000000000000000000e+00
2.072326620214915006e-28,0.000000000000000000e+00,0.000000000000000000e+00
2.072326620214915006e-28,0.000000000000000000e+00,0.000000000000000000e+00
3.147906064987182617e-02,3.000000000000000000e+00,0.000000000000000000e+00
9.605011902749538422e-03,0.000000000000000000e+00,0.000000000000000000e+00
2.072326620214915006e-28,0.000000000000000000e+00,0.000000000000000000e+00
2.072326620214915006e-28,0.000000000000000000e+00,0.000000000000000000e+00
2.072326620214915006e-28,0.000000000000000000e+00,0.000000000000000000e+00
2.072326620214915006e-28,0.000000000000000000e+00,0.000000000000000000e+00
9.605011902749538422e-03,0.000000000000000000e+00,0.000000000000000000e+00
2.072326620214915006e-28,0.000000000000000000e+00,0.000000000000000000e+00
2.072326620214915006e-28,0.000000000000000000e+00,0.000000000000000000e+00
9.605011902749538422e-03,0.000000000000000000e+00,0.000000000000000000e+00
2.072326620214915006e-28,0.000000000000000000e+00,0.000000000000000000e+00
2.072326620214915006e-28,0.000000000000000000e+00,0.000000000000000000e+00
2.072326620214915006e-28,0.000000000000000000e+00,0.000000000000000000e+00
2.072326620214915006e-28,0.000000000000000000e+00,0.000000000000000000e+00
2.072326620214915006e-28,0.000000000000000000e+00,0.000000000000000000e+00
2.072326620214915006e-28,0.000000000000000000e+00,0.000000000000000000e+00
2.072326620214915006e-28,0.000000000000000000e+00,0.000000000000000000e+00
9.605011902749538422e-03,0.000000000000000000e+00,0.000000000000000000e+00
2.072326620214915006e-28,0.000000000000000000e+00,0.000000000000000000e+00
2.072326620214915006e-28,0.000000000000000000e+00,0.000000000000000000e+00
2.072326620214915006e-28,0.000000000000000000e+00,0.000000000000000000e+00
2.072326620214915006e-28,0.000000000000000000e+00,0.000000000000000000e+00
9.605011902749538422e-03,3.000000000000000000e+00,0.000000000000000000e+00
2.072326620214915006e-28,0.000000000000000000e+00,0.000000000000000000e+00
2.072326620214915006e-28,0.000000000000000000e+00,0.000000000000000000e+00
2.072326620214915006e-28,0.000000000000000000e+00,0.000000000000000000e+00
2.072326620214915006e-28,0.000000000000000000e+00,0.000000000000000000e+00
2.072326620214915006e-28,0.000000000000000000e+00,0.000000000000000000e+00
2.072326620214915006e-28,0.000000000000000000e+00,0.000000000000000000e+00
2.072326620214915006e-28,0.000000000000000000e+00,0.000000000000000000e+00
2.072326620214915006e-28,0.000000000000000000e+00,0.000000000000000000e+00
2.072326620214915006e-28,0.000000000000000000e+00,0.000000000000000000e+00
2.072326620214915006e-28,0.000000000000000000e+00,0.000000000000000000e+00
2.072326620214915006e-28,0.000000000000000000e+00,0.000000000000000000e+00
2.072326620214915006e-28,0.000000000000000000e+00,0.000000000000000000e+00
2.072326620214915006e-28,0.000000000000000000e+00,0.000000000000000000e+00
2.072326620214915006e-28,0.000000000000000000e+00,0.000000000000000000e+00
2.072326620214915006e-28,0.000000000000000000e+00,0.000000000000000000e+00
2.072326620214915006e-28,0.000000000000000000e+00,0.000000000000000000e+00
2.072326620214915006e-28,0.000000000000000000e+00,0.000000000000000000e+00
2.072326620214915006e-28,0.000000000000000000e+00,0.000000000000000000e+00
2.072326620214915006e-28,0.000000000000000000e+00,0.000000000000000000e+00
2.072326620214915006e-28,0.000000000000000000e+00,0.000000000000000000e+00
2.072326620214915006e-28,0.000000000000000000e+00,0.000000000000000000e+00
2.072326620214915006e-28,0.000000000000000000e+00,0.000000000000000000e+00
2.072326620214915006e-28,0.000000000000000000e+00,0.000000000000000000e+00
2.072326620214915006e-28,0.000000000000000000e+00,0.000000000000000000e+00
2.072326620214915006e-28,0.000000000000000000e+00,0.000000000000000000e+00
2.072326620214915006e-28,0.000000000000000000e+00,0.000000000000000000e+00
2.072326620214915006e-28,0.000000000000000000e+00,0.000000000000000000e+00
2.072326620214915006e-28,0.000000000000000000e+00,0.000000000000000000e+00
2.072326620214915006e-28,0.000000000000000000e+00,0.000000000000000000e+00
2.072326620214915006e-28,0.000000000000000000e+00,0.000000000000000000e+00
2.072326620214915006e-28,0.000000000000000000e+00,0.000000000000000000e+00
2.072326620214915006e-28,0.000000000000000000e+00,0.000000000000000000e+00
2.072326620214915006e-28,0.000000000000000000e+00,0.000000000000000000e+00
2.072326620214915006e-28,0.000000000000000000e+00,0.000000000000000000e+00
2.072326620214915006e-28,0.000000000000000000e+00,0.000000000000000000e+00
2.072326620214915006e-28,0.000000000000000000e+00,0.000000000000000000e+00
2.072326620214915006e-28,0.000000000000000000e+00,0.000000000000000000e+00
2.072326620214915006e-28,0.000000000000000000e+00,0.000000000000000000e+00
2.072326620214915006e-28,0.000000000000000000e+00,0.000000000000000000e+00
2.072326620214915006e-28,0.000000000000000000e+00,0.000000000000000000e+00
2.072326620214915006e-28,0.000000000000000000e+00,0.000000000000000000e+00
2.072326620214915006e-28,0.000000000000000000e+00,0.000000000000000000e+00
2.072326620214915006e-28,0.000000000000000000e+00,0.000000000000000000e+00
2.072326620214915006e-28,0.000000000000000000e+00,0.000000000000000000e+00
2.072326620214915006e-28,0.000000000000000000e+00,0.000000000000000000e+00
2.072326620214915006e-28,0.000000000000000000e+00,0.000000000000000000e+00
2.072326620214915006e-28,0.000000000000000000e+00,0.000000000000000000e+00
2.072326620214915006e-28,0.000000000000000000e+00,0.000000000000000000e+00
2.072326620214915006e-28,0.000000000000000000e+00,0.000000000000000000e+00
2.072326620214915006e-28,0.000000000000000000e+00,0.000000000000000000e+00
2.072326620214915006e-28,0.000000000000000000e+00,0.000000000000000000e+00
2.072326620214915006e-28,0.000000000000000000e+00,0.000000000000000000e+00
