6.216979860644745017e-28,7.000000000000000000e+00,7.000000000000000000e+00
9.341189265251159668e-01,2.000000000000000000e+00,2.000000000000000000e+00
5.058930069208145142e-02,1.000000000000000000e+00,1.000000000000000000e+00
2.546323463320732117e-02,0.000000000000000000e+00,0.000000000000000000e+00
6.836820244789123535e-01,4.000000000000000000e+00,4.000000000000000000e+00
6.216979860644745017e-28,1.000000000000000000e+00,1.000000000000000000e+00
8.350069522857666016e-01,4.000000000000000000e+00,4.000000000000000000e+00
1.445301890373229980e+00,9.000000000000000000e+00,9.000000000000000000e+00
1.235823392868041992e+00,6.000000000000000000e+00,5.000000000000000000e+00
3.216786682605743408e-01,9.000000000000000000e+00,9.000000000000000000e+00
1.001082956790924072e-01,0.000000000000000000e+00,0.000000000000000000e+00
3.731679618358612061e-01,6.000000000000000000e+00,6.000000000000000000e+00
2.287285178899765015e-01,9.000000000000000000e+00,9.000000000000000000e+00
6.216979860644745017e-28,0.000000000000000000e+00,0.000000000000000000e+00
5.083108693361282349e-02,1.000000000000000000e+00,1.000000000000000000e+00
1.009149312973022461e+00,5.000000000000000000e+00,5.000000000000000000e+00
3.524858951568603516e-01,9.000000000000000000e+00,9.000000000000000000e+00
1.810636557638645172e-02,7.000000000000000000e+00,7.000000000000000000e+00
1.134759306907653809e+00,3.000000000000000000e+00,3.000000000000000000e+00
4.819427058100700378e-02,4.000000000000000000e+00,4.000000000000000000e+00
4.416074752807617188e-01,9.000000000000000000e+00,9.000000000000000000e+00
1.879901140928268433e-01,6.000000000000000000e+00,6.000000000000000000e+00
1.102304935455322266e+00,6.000000000000000000e+00,6.000000000000000000e+00
5.447874665260314941e-01,5.000000000000000000e+00,5.000000000000000000e+00
7.394732236862182617e-01,4.000000000000000000e+00,4.000000000000000000e+00
1.232682541012763977e-02,0.000000000000000000e+00,0.000000000000000000e+00
3.480698764324188232e-01,7.000000000000000000e+00,7.000000000000000000e+00
1.338768191635608673e-02,4.000000000000000000e+00,4.000000000000000000e+00
6.216979860644745017e-28,0.000000000000000000e+00,0.000000000000000000e+00
7.157514691352844238e-01,1.000000000000000000e+00,1.000000000000000000e+00
4.617147892713546753e-02,3.000000000000000000e+00,3.000000000000000000e+00
7.114560008049011230e-01,1.000000000000000000e+00,1.000000000000000000e+00
1.232682541012763977e-02,3.000000000000000000e+00,3.000000000000000000e+00
1.044434666633605957e+00,0.000000000000000000e+00,4.000000000000000000e+00
1.309913396835327148e-01,7.000000000000000000e+00,7.000000000000000000e+00
5.412270426750183105e-01,2.000000000000000000e+00,2.000000000000000000e+00
3.038007915019989014e-01,7.000000000000000000e+00,7.000000000000000000e+00
4.719610325992107391e-03,1.000000000000000000e+00,1.000000000000000000e+00
7.990941405296325684e-01,2.000000000000000000e+00,2.000000000000000000e+00
1.020818725228309631e-01,1.000000000000000000e+00,1.000000000000000000e+00
6.808114051818847656e-01,1.000000000000000000e+00,1.000000000000000000e+00
5.342514812946319580e-02,7.000000000000000000e+00,7.000000000000000000e+00
2.193734347820281982e-01,4.000000000000000000e+00,4.000000000000000000e+00
9.417898654937744141e-01,2.000000000000000000e+00,2.000000000000000000e+00
